user_id,budget,available_days,distance_preference,num_travelers,activity_type,season,start_latitude,start_longitude,selected_attractions,total_time_hours,total_budget
1327,92460.78,7,152.13,1,beach,1,8.670495,79.852068,"['3', '6', '1', '2', '7', '5', '8', '83', '90', '21', '92', '46']",24.2,68913.98
1328,393130.55,3,427.17,2,beach,1,6.071449,81.101111,"['7', '2', '1', '3', '6', '4', '108']",22.34,271531.46
1329,29813.12,2,232.34,4,mixed,1,8.092284,80.609858,"['83', '81', '46', '3', '1']",11.18,21522.18
1330,39046.8,5,154.82,1,relaxation,3,7.333336,79.971001,"['5', '36', '95', '34', '35', '96', '33', '10', '13', '122', '12', '118']",15.35,31403.05
1331,85952.92,2,454.0,3,adventure,2,6.713712,80.651159,"['32', '31', '29', '55', '30']",14.29,64333.19
1332,151869.41,1,475.34,2,mixed,2,9.352327,81.286875,"['64', '8', '51', '117', '85']",3.71,138297.45
1333,231041.75,1,56.19,2,wildlife,2,7.330155,80.827827,"['35', '117', '29', '31', '73']",4.46,191110.75
1334,248408.33,4,293.99,1,historical,1,9.024203,81.758666,"['83', '81', '64', '46', '74', '61', '77', '93', '11', '96']",20.43,166406.09
1335,115205.54,10,411.05,2,cultural,3,9.476728,80.676115,"['15', '34', '121', '16', '17', '33', '36', '70', '77', '93', '101', '18']",66.02,79031.57
1336,64908.81,2,77.14,3,adventure,3,5.960671,81.640747,"['40', '62', '30', '89', '55']",11.04,57121.45
1337,405351.68,4,80.03,1,relaxation,2,8.128637,81.543096,"['51', '8', '64', '117', '11', '4', '67', '9', '68', '77']",28.68,303290.7
1338,22471.14,3,89.59,2,historical,2,6.190986,81.143543,"['117', '10', '72', '61', '34', '30', '32']",10.95,19924.15
1339,276063.93,7,269.53,3,historical,3,9.497405,79.755877,"['14', '96', '12', '95', '101', '13', '34', '9', '33', '11', '77', '36']",54.77,211648.26
1340,128644.91,5,129.57,2,relaxation,2,7.457686,80.089707,"['117', '115', '95', '35', '34', '116', '5', '85', '64', '33', '36', '8']",17.29,88672.45
1341,72899.11,3,352.84,1,relaxation,2,7.490954,80.452789,"['117', '64', '8', '4', '85', '116', '51']",15.83,49491.54
1342,158914.63,1,265.42,3,mixed,2,9.601266,81.876115,"['64', '8', '51', '117', '116']",7.39,128642.86
1343,31320.02,1,120.47,2,cultural,3,8.020193,81.214281,"['15', '34', '70', '67', '33']",3.75,26006.66
1344,36279.74,3,287.53,1,beach,2,9.093575,81.565991,"['8', '51', '4', '100', '90', '64', '108']",15.76,27593.74
1345,28967.5,10,219.27,2,wildlife,1,8.042818,79.627409,"['83', '92', '35', '122', '46', '85', '25', '96', '48', '105', '1', '95']",61.28,24940.05
1346,341713.68,5,349.96,3,beach,1,6.210769,80.53826,"['2', '1', '7', '3', '6', '5', '118', '108', '4', '63', '90', '56']",21.25,321185.99
1347,467500.62,4,378.8,2,beach,1,8.316967,79.622382,"['3', '1', '6', '2', '7', '90', '5', '8', '118', '51']",23.95,415318.56
1348,87389.89,7,433.88,1,relaxation,3,6.946466,80.321411,"['34', '10', '36', '95', '33', '35', '5', '96', '13', '108', '12', '118']",29.68,64860.3
1349,49382.79,3,149.27,4,mixed,3,7.088526,79.501704,"['36', '5', '34', '95', '118', '35', '10']",12.58,37927.01
1350,206187.26,14,375.72,1,historical,3,7.523616,79.914405,"['95', '34', '36', '96', '33', '10', '13', '12', '9', '11', '14', '67']",77.19,127779.66
1351,70958.3,3,91.67,1,wildlife,3,6.368254,80.739464,"['53', '35', '18', '20', '10', '40', '122']",9.22,58052.08
1352,38141.9,5,215.59,1,wildlife,2,9.0214,80.543979,"['85', '64', '97', '43', '35', '122', '8', '73', '48', '102', '86', '31']",21.52,34605.21
1353,98183.29,2,322.85,2,adventure,3,8.047134,81.894667,"['40', '47', '50', '111', '54']",9.09,59002.21
1354,132158.85,7,224.83,4,cultural,2,9.747037,81.043855,"['64', '73', '116', '106', '48', '60', '71', '121', '93', '97', '77', '15']",53.73,80721.4
1355,32287.44,3,322.95,2,historical,2,6.404166,80.15408,"['117', '64', '10', '115', '36', '34', '116']",21.07,24720.09
1356,81212.95,5,93.08,5,historical,1,9.137287,80.457129,"['83', '81', '64', '14', '46', '96', '101', '12', '116', '104', '77', '13']",20.63,60266.95
1357,449155.93,5,61.64,1,relaxation,3,6.846848,79.98057,"['36', '5', '35', '34', '118', '33', '10', '56', '115', '95', '3', '47']",20.92,424632.86
1358,106918.26,3,168.22,2,historical,2,7.094401,80.465168,"['117', '115', '34', '33', '64', '95', '36']",21.44,71903.58
1359,255817.34,7,248.33,1,cultural,2,7.12607,80.806952,"['73', '48', '71', '64', '119', '115', '106', '15', '60', '82', '34', '116']",27.82,161844.89
1360,12440.15,2,329.03,8,adventure,1,8.775289,81.337761,"['92', '98', '42', '31', '29']",14.26,11722.36
1361,71768.77,4,52.79,3,mixed,3,6.780578,79.935565,"['36', '5', '118', '35', '10', '34', '3', '33', '115', '56']",28.91,50660.62
1362,110545.9,2,379.45,2,cultural,1,6.609522,80.358064,"['74', '65', '15', '16', '34']",13.5,103681.08
1363,35183.66,4,220.29,1,adventure,2,8.454428,80.946946,"['102', '31', '29', '32', '52', '30', '88', '94', '45', '86']",31.97,28379.29
1364,132284.2,7,240.46,2,beach,3,7.167327,80.861216,"['108', '5', '56', '63', '118', '100', '3', '1', '7', '2', '4', '6']",33.59,102700.23
1365,159609.21,10,466.53,2,relaxation,3,6.057011,80.784452,"['10', '34', '36', '33', '95', '35', '108', '5', '96', '53', '13', '118']",77.68,118924.38
1366,114402.65,5,352.47,2,historical,1,7.712877,80.581971,"['83', '81', '46', '74', '61', '95', '34', '13', '96', '33', '117', '9']",34.28,89259.15
1367,91773.84,4,461.67,1,mixed,2,9.409014,80.31814,"['64', '85', '8', '116', '117', '51', '4', '14', '115', '96']",28.67,73490.65
1368,499382.26,5,281.44,2,historical,3,9.631084,81.450616,"['93', '77', '14', '96', '12', '9', '11', '13', '95', '34', '33', '101']",23.14,398663.03
1369,100705.16,10,469.35,2,beach,3,7.551139,79.838834,"['5', '108', '118', '63', '100', '56', '3', '1', '6', '2', '7', '8']",71.48,72535.5
1370,79615.92,1,176.45,5,adventure,1,9.122192,79.888606,"['92', '87', '98', '94', '86']",5.25,74776.4
1371,60251.87,2,258.31,2,relaxation,3,7.72281,80.795655,"['34', '13', '95', '33', '96']",7.32,45785.45
1372,348577.93,2,162.2,1,relaxation,2,7.360649,80.490164,"['117', '115', '34', '64', '35']",11.28,253928.57
1373,73799.48,3,101.21,8,mixed,1,8.527928,79.910683,"['83', '46', '81', '96', '116', '85', '12']",9.2,44906.87
1374,64029.61,4,315.25,4,cultural,1,7.879782,80.37258,"['74', '15', '34', '65', '73', '48', '16', '33', '17', '36']",30.54,59601.75
1375,80201.09,3,324.24,2,beach,2,8.800649,79.828967,"['8', '51', '4', '5', '100', '3', '1']",21.23,60195.84
1376,148096.54,4,308.8,6,wildlife,2,9.740604,81.071614,"['85', '97', '43', '35', '64', '122', '99', '84', '8', '79']",24.78,93396.24
1377,412784.27,3,463.57,1,historical,2,9.599332,80.143187,"['64', '116', '117', '115', '14', '96', '12']",10.48,307696.15
1378,44009.85,3,57.68,2,mixed,2,8.449489,81.189343,"['8', '64', '51', '77', '11', '102', '9']",13.38,39974.37
1379,20108.29,10,344.03,4,relaxation,2,9.175077,81.261307,"['64', '8', '83', '96', '14', '95', '4', '36', '10', '34', '117', '5']",48.15,15215.05
1380,23634.35,3,345.51,1,relaxation,3,8.931181,79.672203,"['96', '14', '95', '34', '36', '13', '5']",10.7,15840.68
1381,126598.12,10,245.28,3,cultural,2,9.714517,80.225112,"['64', '116', '73', '48', '106', '60', '71', '121', '15', '34', '119', '115']",67.77,92801.28
1382,60739.01,1,210.33,4,wildlife,2,7.946994,81.495239,"['85', '35', '73', '68', '122']",3.98,53985.32
1383,26364.08,4,142.39,1,cultural,2,9.690772,81.689284,"['64', '73', '48', '93', '116', '106', '60', '97', '121', '99']",31.8,15882.79
1384,97666.31,3,311.72,2,cultural,2,8.290684,81.546615,"['73', '64', '71', '48', '60', '106', '116']",10.84,65527.95
1385,144256.58,4,469.77,6,beach,3,8.154917,80.80582,"['5', '108', '100', '118', '63', '56', '8', '51', '3', '1']",12.79,92477.58
1386,146428.44,3,101.02,4,historical,1,8.248165,79.586032,"['46', '83', '81', '96', '116', '12', '95']",14.16,92336.44
1387,39321.94,3,87.83,2,mixed,3,7.095675,80.237004,"['34', '35', '36', '5', '33', '95', '10']",16.25,31104.74
1388,24197.84,2,286.08,1,wildlife,2,6.109474,80.286697,"['85', '35', '53', '32', '31']",12.45,17023.33
1389,231157.5,10,464.65,1,relaxation,1,7.516601,81.823882,"['7', '1', '2', '3', '83', '6', '81', '61', '74', '46', '90', '34']",44.6,191685.73
1390,127765.96,5,52.79,2,wildlife,2,6.708763,79.633578,"['120', '115', '35', '17', '36', '58', '38', '16', '39', '37', '118', '113']",36.49,115348.08
1391,13547.9,3,158.05,4,relaxation,1,6.650252,81.305601,"['7', '1', '2', '6', '3', '108', '83']",10.88,10095.9
1392,258491.35,4,371.7,3,historical,2,6.371832,81.623818,"['117', '64', '115', '116', '10', '34', '33', '67', '95', '36']",15.9,221826.22
1393,22081.62,4,276.13,1,historical,3,6.487493,80.130441,"['10', '36', '34', '95', '96', '33', '13', '12', '14', '11']",18.11,14967.15
1394,30528.33,3,401.26,2,relaxation,3,7.742497,81.792113,"['34', '95', '96', '13', '108', '10', '33']",18.45,27700.92
1395,147268.68,5,303.14,1,wildlife,3,7.052099,81.524052,"['35', '53', '122', '43', '40', '108', '15', '34', '33', '85', '67', '10']",20.33,105215.91
1396,332634.58,10,257.0,1,historical,3,7.810277,80.143786,"['95', '96', '34', '33', '13', '12', '36', '9', '11', '10', '67', '14']",66.14,227075.06
1397,16373.59,5,474.85,3,wildlife,2,9.509548,79.684652,"['85', '48', '31', '64', '29', '32', '35', '73', '30', '8', '122', '97']",28.57,12926.7
1398,113917.28,7,262.1,1,historical,3,7.291734,80.521852,"['34', '33', '95', '36', '13', '96', '10', '9', '11', '12', '67', '14']",41.13,71056.97
1399,21404.06,1,191.95,1,mixed,3,7.782853,81.690749,"['34', '67', '13', '11', '9']",4.45,16643.16
1400,61795.62,4,438.73,4,mixed,1,6.139445,79.525652,"['1', '3', '6', '2', '7', '83', '61', '81', '46', '10']",18.53,52732.57
1401,107346.04,2,202.21,2,wildlife,2,8.640352,80.21007,"['85', '122', '43', '35', '94']",13.2,69791.34
1402,25627.21,1,296.24,2,wildlife,2,8.372534,80.75085,"['85', '35', '122', '64', '97']",5.04,20773.17
1403,44332.97,2,456.27,1,relaxation,2,7.92252,79.548817,"['64', '117', '85', '116', '8']",14.34,35487.73
1404,45125.15,3,298.76,2,adventure,1,6.95486,80.909223,"['92', '42', '32', '31', '40', '29', '30']",20.29,35047.88
1405,388843.8,5,130.9,3,historical,2,8.268023,79.995552,"['116', '64', '96', '117', '12', '95', '115', '83', '81', '13', '46', '9']",37.98,355513.84
1406,143329.97,1,194.17,2,adventure,3,8.890707,80.599328,"['111', '40', '50', '47', '88']",7.33,93289.29
1407,79322.58,4,302.76,2,historical,3,9.001543,81.794726,"['96', '13', '34', '95', '11', '12', '93', '9', '14', '77']",20.72,50690.57
1408,45901.65,1,167.44,2,mixed,2,7.271067,80.108415,"['117', '115', '64', '35', '34']",4.89,43545.45
1409,247917.6,1,118.04,2,relaxation,3,6.305264,81.586154,"['63', '53', '108', '10', '34']",5.36,199690.42
1410,25181.29,5,489.0,2,adventure,1,5.93187,81.054297,"['92', '32', '31', '40', '29', '30', '42', '62', '55', '98', '87', '54']",33.07,16992.76
1411,78678.38,2,83.46,1,mixed,3,7.759684,79.984022,"['95', '96', '122', '35', '5']",10.52,64615.46
1412,17765.66,1,125.61,2,wildlife,3,7.088094,81.002061,"['35', '53', '122', '40', '15']",6.58,11727.35
1413,473605.62,4,178.17,2,wildlife,1,9.481136,81.72435,"['98', '104', '90', '85', '43', '35', '75', '122', '57', '105']",16.29,441083.11
1414,148173.86,7,213.45,1,historical,1,9.107924,80.170471,"['83', '81', '46', '96', '14', '64', '12', '116', '95', '101', '74', '13']",50.71,91596.44
1415,138419.47,2,380.07,3,beach,2,6.958012,80.456094,"['4', '51', '8', '3', '5']",14.56,120751.31
1416,19840.22,4,209.33,2,cultural,1,9.605055,79.705993,"['64', '48', '16', '17', '73', '15', '34', '121', '36', '116']",15.89,17918.13
1417,230643.14,1,137.98,1,cultural,2,6.54608,80.372646,"['115', '73', '48', '82', '71']",4.55,170569.42
1418,36441.69,4,488.56,1,wildlife,2,7.599056,79.659642,"['85', '35', '122', '48', '31', '32', '29', '53', '73', '43']",31.45,22804.27
1419,148893.14,7,404.5,2,beach,3,8.055924,81.650679,"['108', '5', '100', '63', '118', '56', '8', '51', '4', '3', '1', '7']",32.78,120082.64
1420,104302.08,7,139.59,3,beach,1,8.146586,80.457604,"['3', '1', '6', '2', '7', '8', '5', '105', '81', '92', '90', '83']",39.02,98113.63
1421,40577.74,5,130.46,1,mixed,2,6.987135,79.720004,"['36', '115', '117', '5', '3', '34', '10', '95', '35', '6', '118', '64']",20.2,24975.42
1422,312342.73,7,301.07,2,beach,2,6.490138,80.669171,"['4', '51', '8', '2', '1', '7', '3', '6', '108', '5', '118', '63']",39.39,193023.95
1423,92784.85,7,463.87,2,wildlife,3,9.241975,81.409342,"['35', '122', '43', '53', '85', '96', '95', '15', '14', '34', '13', '12']",49.65,65562.9
1424,30027.11,14,210.12,1,mixed,2,9.542123,81.867091,"['64', '8', '83', '14', '96', '95', '4', '90', '117', '34', '36', '85']",96.08,19749.63
1425,204001.63,3,184.93,8,relaxation,3,8.289703,80.793322,"['9', '13', '12', '96', '11', '95', '34']",22.56,133165.39
1426,29335.64,7,427.89,1,adventure,2,7.053606,79.784043,"['31', '32', '29', '30', '55', '62', '102', '45', '92', '40', '120', '41']",36.05,26198.78
1427,489051.43,7,138.94,2,relaxation,2,6.69519,81.251109,"['117', '4', '108', '51', '115', '34', '33', '8', '7', '63', '64', '53']",23.06,334679.94
1428,75466.39,4,306.31,1,historical,2,8.57866,80.196492,"['64', '116', '117', '96', '83', '115', '12', '95', '13', '34']",30.25,66323.51
1429,105177.25,10,59.63,1,wildlife,2,7.536056,81.521674,"['73', '71', '117', '35', '4', '29', '30', '32', '31', '45', '67', '68']",36.56,91823.95
1430,59448.06,4,86.22,2,mixed,1,6.781695,81.564949,"['108', '7', '4', '74', '2', '1', '61', '117', '3', '6']",14.81,45346.59
1431,148786.64,3,310.39,2,mixed,1,8.730267,80.755345,"['83', '81', '46', '3', '1', '2', '6']",12.21,90582.46
1432,33435.86,3,121.66,1,relaxation,2,9.296299,80.441138,"['64', '85', '8', '116', '14', '83', '96']",13.53,31122.06
1433,44035.23,4,170.23,2,mixed,1,7.788671,81.201543,"['83', '81', '7', '3', '1', '2', '74', '6', '34', '13']",20.16,31572.63
1434,143528.55,4,165.93,2,mixed,1,7.371018,80.588259,"['3', '74', '81', '1', '34', '6', '2', '7', '83', '33']",12.93,115044.8
1435,139808.58,2,479.15,4,relaxation,3,8.356863,79.667254,"['96', '34', '95', '12', '13']",12.69,111193.55
1436,68636.75,4,299.93,1,mixed,2,7.12493,79.855803,"['117', '64', '115', '85', '4', '8', '116', '36', '5', '34']",20.54,64507.87
1437,88621.46,4,227.76,4,relaxation,3,6.575254,81.790848,"['108', '34', '63', '10', '33', '53', '67', '35', '95', '13']",31.54,56970.08
1438,41073.9,4,81.87,8,beach,1,9.679404,80.886956,"['100', '90', '104', '8', '98', '57', '97', '83', '64', '51']",18.58,26101.23
1439,36593.92,3,261.5,4,wildlife,2,6.541473,81.447036,"['85', '53', '35', '32', '30', '31', '29']",10.73,24628.79
1440,29164.75,4,327.6,2,wildlife,3,8.003007,80.078921,"['35', '122', '43', '53', '96', '85', '95', '16', '17', '15']",17.03,23227.91
1441,39313.05,4,105.8,4,beach,1,8.385623,80.989916,"['8', '90', '51', '3', '105', '75', '83', '7', '1', '6']",31.39,27719.96
1442,94199.52,1,385.31,1,historical,3,8.520387,81.244901,"['96', '13', '34', '77', '9']",4.77,79709.13
1443,116576.05,10,306.22,4,relaxation,1,9.058431,79.76658,"['83', '46', '81', '3', '1', '6', '2', '96', '7', '14', '90', '85']",32.51,74439.76
1444,61015.41,7,132.35,3,cultural,2,7.970478,79.523929,"['48', '106', '116', '73', '64', '16', '17', '36', '115', '60', '34', '15']",22.86,51144.39
1445,53378.56,5,126.81,1,historical,3,7.80848,81.823494,"['67', '11', '34', '13', '95', '33', '9', '96', '12', '77', '36', '10']",34.21,47820.47
1446,19577.52,10,190.81,4,relaxation,2,7.308164,79.960039,"['36', '95', '5', '64', '96', '8', '10', '34', '83', '48', '31', '29']",40.66,17361.25
1447,432588.58,3,343.39,2,wildlife,1,7.784265,80.324355,"['35', '122', '85', '92', '43', '53', '105']",12.84,408504.85
1448,32359.78,4,96.17,4,beach,1,7.186996,79.869491,"['3', '5', '6', '1', '2', '7', '92', '118', '16', '17']",31.67,30052.4
1449,25185.15,4,310.55,1,historical,1,7.813777,80.593455,"['83', '81', '46', '95', '96', '34', '13', '36', '64', '10']",14.01,18456.87
1450,339845.31,2,78.97,1,mixed,2,7.825211,81.364905,"['51', '117', '8', '64', '11']",6.6,210633.1
1451,308158.01,1,346.3,8,wildlife,2,7.303214,79.908609,"['85', '35', '122', '53', '31']",3.5,285565.72
1452,372148.22,2,388.65,1,beach,2,8.720559,80.922884,"['8', '51', '4', '100', '5']",9.13,336496.45
1453,303848.08,7,441.07,3,relaxation,2,9.544684,81.671277,"['64', '8', '51', '117', '85', '116', '4', '115', '96', '100', '93', '12']",36.27,261868.19
1454,498294.76,4,400.67,2,wildlife,2,6.589692,80.123662,"['85', '35', '53', '122', '120', '55', '31', '32', '29', '117']",30.13,403657.83
1455,364361.77,5,252.23,2,adventure,2,8.232689,80.750023,"['94', '88', '31', '29', '102', '32', '52', '86', '30', '41', '120', '55']",30.14,225184.47
1456,392373.15,3,320.92,6,historical,1,6.386059,80.569549,"['61', '74', '81', '83', '10', '46', '34']",10.06,292184.23
1457,389083.27,5,412.51,4,historical,3,5.918017,81.027898,"['10', '34', '33', '36', '95', '13', '67', '96', '9', '11', '12', '77']",18.27,324927.89
1458,140271.29,1,376.25,2,cultural,3,6.773468,81.218165,"['15', '34', '16', '17', '33']",6.18,120665.41
1459,345786.2,2,369.29,8,mixed,2,9.541953,80.159622,"['64', '85', '116', '8', '51']",13.2,262657.72
1460,49878.36,1,100.14,2,relaxation,1,8.658961,80.235966,"['83', '81', '46', '96', '12']",3.68,39537.79
1461,47183.65,14,268.51,1,cultural,2,6.124521,80.31855,"['48', '73', '119', '17', '16', '64', '36', '18', '34', '15', '106', '32']",50.57,30125.73
1462,15579.52,5,351.14,1,historical,3,7.809392,81.66415,"['95', '96', '34', '10', '36', '13', '14', '33', '11', '12', '83', '64']",20.08,12738.25
1463,48163.43,5,307.64,3,adventure,2,6.82747,79.959812,"['31', '32', '29', '30', '55', '120', '41', '45', '62', '92', '102', '47']",24.88,40054.18
1464,57733.58,1,105.66,1,adventure,3,6.737606,81.828577,"['40', '62', '30', '47', '54']",6.31,48472.42
1465,108509.87,7,220.2,2,beach,3,8.267691,80.490371,"['5', '108', '100', '118', '56', '8', '63', '96', '12', '95', '3', '51']",48.77,85436.78
1466,94854.82,1,264.07,1,historical,1,7.09566,81.291944,"['74', '61', '81', '83', '117']",4.24,76940.5
1467,335524.96,7,179.82,2,relaxation,3,9.758992,81.272097,"['100', '93', '14', '77', '12', '96', '11', '9', '101', '13', '43', '95']",25.49,285010.69
1468,184501.28,5,80.73,1,mixed,3,8.493956,79.701049,"['96', '122', '12', '43', '95', '13', '85', '101', '116', '9', '14', '46']",21.87,161422.97
1469,176045.01,1,92.36,5,historical,3,6.497705,79.655488,"['36', '10', '34', '33', '95']",4.54,143436.69
1470,16228.05,3,390.4,3,cultural,1,9.012366,81.276962,"['64', '73', '15', '16', '34', '17', '48']",20.24,10146.99
1471,24746.52,3,77.01,2,beach,3,5.913568,80.768737,"['7', '2', '1', '108', '63', '6', '18']",17.78,17898.17
1472,47540.49,7,89.76,2,beach,3,8.250876,79.629438,"['5', '96', '109', '122', '118', '95', '108', '12', '100', '8', '46', '16']",27.34,38838.38
1473,29489.65,3,124.27,2,wildlife,3,8.515814,81.316707,"['35', '43', '122', '66', '53', '96', '13']",19.52,23426.66
1474,152179.91,4,111.75,2,cultural,1,8.187853,80.126105,"['106', '48', '74', '116', '15', '34', '33', '59', '73', '60']",28.96,91830.76
1475,214005.63,7,307.65,4,cultural,2,6.796699,81.345152,"['73', '71', '48', '119', '64', '82', '106', '115', '60', '116', '15', '34']",22.67,144935.37
1476,133218.94,3,397.95,1,relaxation,3,6.892117,80.448848,"['34', '10', '33', '35', '36', '95', '5']",12.85,110348.43
1477,53375.5,4,252.8,2,mixed,1,7.977742,81.671768,"['83', '81', '7', '1', '3', '2', '6', '46', '74', '90']",20.55,50003.4
1478,51509.25,2,57.12,4,adventure,3,6.616475,80.87621,"['40', '54', '32', '30', '47']",8.84,39081.94
1479,118817.2,3,155.16,2,beach,1,8.608377,81.80856,"['90', '51', '8', '3', '7', '1', '2']",11.02,88307.87
1480,65559.91,5,167.04,4,relaxation,2,6.222698,80.273201,"['117', '10', '1', '6', '2', '115', '3', '4', '7', '36', '34', '5']",36.9,51545.25
1481,25230.39,3,263.98,2,beach,2,9.210415,80.113181,"['8', '4', '51', '5', '100', '64', '97']",14.73,17321.87
1482,74240.17,4,306.29,1,relaxation,3,7.71548,81.554188,"['34', '95', '13', '33', '11', '108', '67', '96', '35', '9']",23.28,68663.28
1483,73092.13,4,400.73,2,adventure,1,8.238575,80.097087,"['92', '87', '42', '98', '31', '29', '32', '40', '47', '94']",31.29,50215.95
1484,109870.81,5,140.07,1,historical,1,9.110533,80.776141,"['83', '81', '64', '46', '96', '14', '12', '77', '116', '13', '104', '101']",19.44,80896.88
